precip,snofall, snomlt,surq_gen,latq,wateryld,perc,et,tloss, eplant,esoil,surq_cont,cn,sw_init,sw_final,sw_ave, sw_300,sno_init,sno_final,snopack, pet,qtile, irr,surq_runon,latq_runon,overbank,surq_cha,surq_res,surq_ls,latq_cha,latq_res,latq_ls,flo_out
8.62,0,0,9.66E-07,0.65,0.65,2.48E-02,1.46,0,3.65E-04,7.44E-02,0,43.3,214,219,216,49.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0.65,0,0,0.3
0.15,0,0,9.66E-07,0.476,0.476,2.00E-02,1.52,0,3.58E-02,0.84,0,43.3,219,218,218,48.6,0,0,0,2.95,0,0,0,0,0,0,0,0,0.476,0,0,0.173
1.76E-03,0,0,9.66E-07,0.352,0.352,1.96E-02,1.9,0,0.214,1.31,0,43.3,218,216,217,47.3,0,0,0,4.11,0,0,0,0,0,0,0,0,0.352,0,0,0.119
10.2,0,0,9.66E-07,1.41,1.41,3.07E-02,1.92,0,1.09E-02,0.331,0,43.3,216,220,218,49.9,0,0,0,2.37,0,0,0,0,0,0,0,0,1.41,0,0,0.549
0.877,0,0,9.66E-07,1.02,1.02,2.09E-02,1.08,0,5.20E-03,0.16,0,43.3,220,219,219,49.8,0,0,0,1.31,0,0,0,0,0,0,0,0,1.02,0,0,0.346
0,0,0,9.66E-07,0.746,0.746,2.03E-02,1.82,0,5.15E-02,1.17,0,43.3,219,218,219,48.6,0,0,0,3.87,0,0,0,0,0,0,0,0,0.746,0,0,0.238
1.62,0,0,9.66E-07,0.548,0.548,1.97E-02,1.36,0,2.30E-03,8.54E-02,0,43.3,218,218,218,48.8,0,0,0,1.43,0,0,0,0,0,0,0,0,0.548,0,0,0.176
0.115,0,0,9.66E-07,0.407,0.407,1.92E-02,1.74,0,0.367,1.18,0,43.3,218,216,217,47.5,0,0,0,3.6,0,0,0,0,0,0,0,0,0.407,0,0,0.115
1.24,0,0,9.66E-07,0.305,0.305,1.86E-02,1.98,0,0.212,0.676,0,43.3,216,216,216,47,0,0,0,2.99,0,0,0,0,0,0,0,0,0.305,0,0,8.59E-02
3.6,0,0,9.66E-07,0.26,0.26,1.84E-02,2.32,0,7.26E-02,0.615,0,43.3,216,217,216,48.2,0,0,0,3.24,0,0,0,0,0,0,0,0,0.26,0,0,8.19E-02
0,0,0,9.66E-07,0.199,0.199,1.77E-02,0.927,0,0.218,0.709,0,43.3,217,216,216,47.5,0,0,0,2.08,0,0,0,0,0,0,0,0,0.199,0,0,4.11E-02
1.99,0,0,9.66E-07,0.159,0.159,1.74E-02,1.08,0,0,4.83E-02,0,43.3,216,216,216,47.9,0,0,0,1.09,0,0,0,0,0,0,0,0,0.159,0,0,3.82E-02
0.115,0,0,9.66E-07,0.126,0.126,1.70E-02,1.15,0,0.135,0.486,0,43.3,216,216,216,47.4,0,0,0,1.9,0,0,0,0,0,0,0,0,0.126,0,0,1.77E-02
0,0,0,9.66E-07,0.102,0.102,1.66E-02,1.8,0,0.433,1.37,0,43.3,216,214,215,46,0,0,0,4.04,0,0,0,0,0,0,0,0,0.102,0,0,1.03E-02
0,0,0,9.66E-07,8.40E-02,8.40E-02,1.62E-02,2.06,0,0.485,1.57,0,43.3,214,212,213,44.4,0,0,0,4.63,0,0,0,0,0,0,0,0,8.40E-02,0,0,6.29E-03
0,0,0,9.66E-07,7.08E-02,7.08E-02,1.58E-02,0.685,0,0.161,0.524,0,43.3,212,211,211,43.9,0,0,0,1.54,0,0,0,0,0,0,0,0,7.08E-02,0,0,5.15E-03
0,0,0,9.66E-07,6.10E-02,6.10E-02,1.54E-02,1.68,0,0.392,1.29,0,43.3,211,209,210,42.7,0,0,0,3.79,0,0,0,0,0,0,0,0,6.10E-02,0,0,4.49E-03
0.563,0,0,9.66E-07,5.36E-02,5.36E-02,1.51E-02,0.782,0,6.50E-02,0.189,0,43.3,209,209,209,42.5,0,0,0,1.06,0,0,0,0,0,0,0,0,5.36E-02,0,0,4.22E-03
0.562,0,0,9.66E-07,4.80E-02,4.80E-02,1.48E-02,1.4,0,0.217,0.656,0,43.3,209,208,208,42,0,0,0,2.43,0,0,0,0,0,0,0,0,4.80E-02,0,0,3.99E-03
3.82,0,0,9.66E-07,4.37E-02,4.37E-02,1.45E-02,1.63,0,3.15E-03,0.149,0,43.3,208,210,209,43.9,0,0,0,1.78,0,0,0,0,0,0,0,0,4.37E-02,0,0,1.50E-02
6.62,0,0,9.66E-07,0.486,0.486,1.83E-02,2.38,0,2.31E-02,0.615,0,43.3,210,212,211,46.2,0,0,0,3.31,0,0,0,0,0,0,0,0,0.486,0,0,0.253
0.276,0,0,9.66E-07,0.353,0.353,1.44E-02,1.92,0,0.123,1.11,0,43.3,212,211,212,45.1,0,0,0,3.78,0,0,0,0,0,0,0,0,0.353,0,0,0.142
25.6,0,0,1.65E-02,4.4,4.41,5.52E-02,2.23,0,1.95E-02,0.539,1.65E-02,43.3,211,218,214,49.4,0,0,0,3.01,0,0,0,0,0,1.65E-02,0,0,4.4,0,0,1.96
17.3,0,0,3.97E-03,6.68,6.69,5.80E-02,0.498,0,0,2.38E-02,3.97E-03,43.3,218,220,219,49.7,0,0,0,0.507,0,0,0,0,0,3.97E-03,0,0,6.68,0,0,2.25
2.83,0,0,5.71E-04,5.35,5.35,3.31E-02,1.28,0,0,5.79E-02,5.70E-04,43.3,220,220,220,49.7,0,0,0,1.3,0,0,0,0,0,5.70E-04,0,0,5.35,0,0,1.66
4.1,0,0,4.44E-04,4.37,4.37,3.15E-02,2.69,0,3.18E-02,0.824,4.43E-04,43.3,220,219,220,49.7,0,0,0,3.96,0,0,0,0,0,4.43E-04,0,0,4.37,0,0,1.4
6.51,0,0,2.55E-03,4.34,4.34,3.76E-02,0.977,0,0,4.58E-02,2.55E-03,43.3,219,220,220,49.8,0,0,0,0.991,0,0,0,0,0,2.55E-03,0,0,4.34,0,0,1.39
0.11,0,0,9.66E-07,3.14,3.14,2.62E-02,1.3,0,1.69E-02,0.438,0,43.3,220,219,219,49.4,0,0,0,1.98,0,0,0,0,0,0,0,0,3.14,0,0,0.947
1.62,0,0,9.66E-07,2.29,2.29,2.47E-02,2.33,0,2.77E-02,0.712,0,43.3,219,218,219,49.1,0,0,0,3.44,0,0,0,0,0,0,0,0,2.29,0,0,0.682
21.8,0,0,4.70E-02,6.22,6.26,7.00E-02,1.8,0,7.14E-03,0.247,4.70E-02,43.3,218,221,220,50.8,0,0,0,2.09,0,0,0,0,0,4.70E-02,0,0,6.22,0,0,2.09
1.22,0,0,9.66E-07,4.51,4.51,3.07E-02,1.57,0,9.64E-03,0.279,0,43.3,221,221,221,50.6,0,0,0,1.97,0,0,0,0,0,0,0,0,4.51,0,0,1.36
1.54,0,0,9.66E-07,3.38,3.38,2.94E-02,1.61,0,1.45E-02,0.396,0,43.3,221,220,221,50.4,0,0,0,2.19,0,0,0,0,0,0,0,0,3.38,0,0,1.02
2.17,0,0,9.66E-07,2.6,2.6,2.81E-02,1.88,0,1.17E-02,0.343,0,43.3,220,220,220,50.3,0,0,0,2.36,0,0,0,0,0,0,0,0,2.6,0,0,0.783
2.31,0,0,9.66E-07,2.16,2.16,2.80E-02,1.79,0,1.31E-02,0.371,0,43.3,220,220,220,50.1,0,0,0,2.32,0,0,0,0,0,0,0,0,2.16,0,0,0.699
0.182,0,0,9.66E-07,1.58,1.58,2.45E-02,1.84,0,4.48E-02,1.07,0,43.3,220,218,219,49.1,0,0,0,3.61,0,0,0,0,0,0,0,0,1.58,0,0,0.479
0,0,0,9.66E-07,1.16,1.16,2.34E-02,2.02,0,5.58E-02,1.32,0,43.3,218,217,217,47.8,0,0,0,4.22,0,0,0,0,0,0,0,0,1.16,0,0,0.338
7.25,0,0,2.63E-04,1.43,1.43,2.78E-02,2.74,0,3.30E-02,0.86,2.63E-04,43.3,217,219,218,49.9,0,0,0,4.06,0,0,0,0,0,2.63E-04,0,0,1.43,0,0,0.57
0,0,0,9.66E-07,1.05,1.05,2.23E-02,1.92,0,5.33E-02,1.27,0,43.3,219,217,218,48.7,0,0,0,4.02,0,0,0,0,0,0,0,0,1.05,0,0,0.362
5.18,0,0,5.41E-04,1.37,1.37,2.69E-02,0.978,0,3.78E-07,4.60E-02,5.40E-04,43.3,217,219,218,50,0,0,0,0.995,0,0,0,0,0,5.40E-04,0,0,1.37,0,0,0.602
0.236,0,0,9.66E-07,1,1,2.12E-02,2.07,0,3.50E-02,0.874,0,43.3,219,218,218,49.2,0,0,0,3.46,0,0,0,0,0,0,0,0,1,0,0,0.392
0.551,0,0,9.66E-07,0.737,0.737,2.05E-02,1.57,0,2.72E-02,0.672,0,43.3,218,217,217,48.5,0,0,0,2.65,0,0,0,0,0,0,0,0,0.737,0,0,0.28
1.04,0,0,9.66E-07,0.548,0.548,1.99E-02,0.99,0,6.74E-03,0.195,0,43.3,217,217,217,48.6,0,0,0,1.27,0,0,0,0,0,0,0,0,0.548,0,0,0.206
0,0,0,9.66E-07,0.412,0.412,1.93E-02,0.906,0,2.17E-02,0.528,0,43.3,217,216,216,48.1,0,0,0,1.76,0,0,0,0,0,0,0,0,0.412,0,0,0.136
29.5,0,0,8.62E-02,5.79,5.88,7.66E-02,2.66,0,3.11E-02,0.814,8.62E-02,43.3,216,221,219,50.8,0,0,0,3.9,0,0,0,0,0,8.62E-02,0,0,5.79,0,0,1.92
7.17,0,0,2.70E-02,5.53,5.55,4.37E-02,0.8,0,0,3.68E-02,2.70E-02,43.3,221,221,221,50.9,0,0,0,0.812,0,0,0,0,0,2.70E-02,0,0,5.53,0,0,1.61
15.8,0,0,9.44E-02,7.49,7.59,6.71E-02,0.292,0,0,1.38E-02,9.44E-02,43.3,221,224,223,52,0,0,0,0.296,0,0,0,0,0,9.44E-02,0,0,7.49,0,0,2.22
15.4,0,0,0.111,8.88,8.99,7.16E-02,1.94,0,1.10E-02,0.341,0.111,43.3,224,226,225,52.9,0,0,0,2.39,0,0,0,0,0,0.111,0,0,8.88,0,0,2.63
0.938,0,0,9.66E-07,6.45,6.45,3.94E-02,1.73,0,2.11E-02,0.547,0,43.3,226,225,226,52.4,0,0,0,2.57,0,0,0,0,0,0,0,0,6.45,0,0,1.76
0,0,0,9.66E-07,4.69,4.69,3.61E-02,1.01,0,2.80E-02,0.674,0,43.3,225,224,225,51.7,0,0,0,2.11,0,0,0,0,0,0,0,0,4.69,0,0,1.24
27.9,0,0,0.226,9.26,9.49,9.70E-02,2.02,0,1.32E-02,0.394,0.226,43.3,224,229,226,53.5,0,0,0,2.55,0,0,0,0,0,0.226,0,0,9.26,0,0,2.65
15.6,0,0,0.174,10.2,10.4,8.32E-02,1.92,0,1.04E-02,0.327,0.174,43.3,229,230,229,53.6,0,0,0,2.34,0,0,0,0,0,0.174,0,0,10.2,0,0,2.91
0.191,0,0,9.66E-07,7.45,7.45,4.93E-02,0.889,0,1.87E-02,0.462,0,43.3,230,228,229,53.1,0,0,0,1.63,0,0,0,0,0,0,0,0,7.45,0,0,1.93
9.24,0,0,3.24E-02,7.16,7.19,6.43E-02,1.55,0,1.71E-03,0.112,3.24E-02,43.3,228,229,229,53.6,0,0,0,1.63,0,0,0,0,0,3.24E-02,0,0,7.16,0,0,1.88
4.68E-02,0,0,9.66E-07,5.24,5.24,4.62E-02,1.4,0,3.60E-02,0.875,0,43.3,229,227,228,52.7,0,0,0,2.8,0,0,0,0,0,0,0,0,5.24,0,0,1.28
1.99,0,0,9.66E-07,3.86,3.86,4.28E-02,2.1,0,1.93E-02,0.531,0,43.3,227,227,227,52.8,0,0,0,2.87,0,0,0,0,0,0,0,0,3.86,0,0,0.926
9.62,0,0,2.39E-02,4.69,4.71,5.81E-02,0.463,0,0,2.26E-02,2.39E-02,43.3,227,228,227,53.5,0,0,0,0.47,0,0,0,0,0,2.39E-02,0,0,4.69,0,0,1.32
1.87,0,0,2.59E-04,3.78,3.78,4.39E-02,0.709,0,0,3.27E-02,2.58E-04,43.3,228,227,228,53.5,0,0,0,0.72,0,0,0,0,0,2.58E-04,0,0,3.78,0,0,1.02
1.12,0,0,9.66E-07,2.87,2.87,3.97E-02,1.49,0,5.87E-04,8.19E-02,0,43.3,227,227,227,53.4,0,0,0,1.53,0,0,0,0,0,0,0,0,2.87,0,0,0.734
0.262,0,0,9.66E-07,2.12,2.12,3.68E-02,0.303,0,1.03E-03,4.23E-02,0,43.3,227,227,227,53.3,0,0,0,0.345,0,0,0,0,0,0,0,0,2.12,0,0,0.517
2.92,0,0,5.75E-05,1.87,1.87,3.82E-02,1.94,0,1.11E-02,0.346,5.65E-05,43.3,227,227,227,53.3,0,0,0,2.38,0,0,0,0,0,5.65E-05,0,0,1.87,0,0,0.448
0,0,0,9.66E-07,1.4,1.4,3.42E-02,1.32,0,3.62E-02,0.877,0,43.3,227,225,226,52.4,0,0,0,2.73,0,0,0,0,0,0,0,0,1.4,0,0,0.306
0,0,0,9.66E-07,1.05,1.05,3.26E-02,1.93,0,5.38E-02,1.3,0,43.3,225,224,225,51.1,0,0,0,4.04,0,0,0,0,0,0,0,0,1.05,0,0,0.216
0.233,0,0,9.66E-07,0.806,0.806,3.12E-02,2.25,0,5.63E-02,1.38,0,43.3,224,222,223,49.8,0,0,0,4.45,0,0,0,0,0,0,0,0,0.806,0,0,0.154
1.5,0,0,9.66E-07,0.623,0.623,3.00E-02,2.88,0,4.27E-02,1.1,0,43.3,222,221,222,49,0,0,0,4.56,0,0,0,0,0,0,0,0,0.623,0,0,0.116
0.869,0,0,9.66E-07,0.489,0.489,2.89E-02,0.684,0,1.00E-03,5.49E-02,0,43.3,221,221,221,49,0,0,0,0.734,0,0,0,0,0,0,0,0,0.489,0,0,8.17E-02
6.63E-02,0,0,9.66E-07,0.389,0.389,2.80E-02,0.471,0,4.71E-03,0.126,0,43.3,221,220,221,48.8,0,0,0,0.66,0,0,0,0,0,0,0,0,0.389,0,0,5.37E-02
1.23,0,0,9.66E-07,0.315,0.315,2.71E-02,1.83,0,1.57E-02,0.436,0,43.3,220,220,220,48.5,0,0,0,2.46,0,0,0,0,0,0,0,0,0.315,0,0,4.36E-02
0,0,0,9.66E-07,0.259,0.259,2.63E-02,0.941,0,2.62E-02,0.641,0,43.3,220,219,220,47.8,0,0,0,1.97,0,0,0,0,0,0,0,0,0.259,0,0,2.50E-02
0,0,0,9.66E-07,0.217,0.217,2.55E-02,2.08,0,5.72E-02,1.41,0,43.3,219,218,218,46.5,0,0,0,4.36,0,0,0,0,0,0,0,0,0.217,0,0,1.63E-02
17,0,0,9.65E-04,1.82,1.82,4.12E-02,2.56,0,2.89E-02,0.774,9.64E-04,43.3,218,225,221,52.9,0,0,0,3.7,0,0,0,0,0,9.64E-04,0,0,1.82,0,0,0.821
6.72E-02,0,0,9.66E-07,1.33,1.33,2.69E-02,1.04,0,2.65E-02,0.649,0,43.3,225,224,224,52.2,0,0,0,2.07,0,0,0,0,0,0,0,0,1.33,0,0,0.488
0,0,0,9.66E-07,0.982,0.982,2.59E-02,1.39,0,3.79E-02,0.919,0,43.3,224,223,223,51.3,0,0,0,2.87,0,0,0,0,0,0,0,0,0.982,0,0,0.343
19.6,0,0,9.82E-03,4.33,4.34,6.25E-02,2.23,0,1.84E-02,0.523,9.81E-03,43.3,223,226,224,53.1,0,0,0,2.95,0,0,0,0,0,9.81E-03,0,0,4.33,0,0,1.57
6.48,0,0,7.92E-03,4.23,4.23,4.28E-02,2.02,0,1.25E-02,0.378,7.92E-03,43.3,226,226,226,53.2,0,0,0,2.52,0,0,0,0,0,7.92E-03,0,0,4.23,0,0,1.36
0,0,0,9.66E-07,3.07,3.07,3.19E-02,1.16,0,3.14E-02,0.761,0,43.3,226,225,226,52.4,0,0,0,2.38,0,0,0,0,0,0,0,0,3.07,0,0,0.926
0.254,0,0,9.66E-07,2.24,2.24,3.02E-02,0.59,0,9.52E-03,0.247,0,43.3,225,224,225,52.1,0,0,0,0.966,0,0,0,0,0,0,0,0,2.24,0,0,0.656
13.7,0,0,3.92E-02,4.27,4.31,5.64E-02,1.29,0,0,6.05E-02,3.92E-02,43.3,224,226,225,53.2,0,0,0,1.31,0,0,0,0,0,3.92E-02,0,0,4.27,0,0,1.37
9.58,0,0,5.28E-02,5.12,5.17,5.47E-02,2.18,0,1.69E-02,0.487,5.28E-02,43.3,226,227,227,53.3,0,0,0,2.84,0,0,0,0,0,5.28E-02,0,0,5.12,0,0,1.61
10.1,0,0,5.51E-02,5.76,5.81,5.78E-02,2.14,0,1.59E-02,0.464,5.51E-02,43.3,227,227,227,53.4,0,0,0,2.77,0,0,0,0,0,5.51E-02,0,0,5.76,0,0,1.79
8.72,0,0,5.51E-02,6.03,6.09,5.73E-02,1.29,0,0,5.77E-02,5.51E-02,43.3,227,228,228,53.4,0,0,0,1.3,0,0,0,0,0,5.51E-02,0,0,6.03,0,0,1.85
17.6,0,0,0.184,8.48,8.67,8.35E-02,1.89,0,9.32E-03,0.304,0.184,43.3,228,229,228,53.6,0,0,0,2.26,0,0,0,0,0,0.184,0,0,8.48,0,0,2.67
5.42,0,0,3.20E-02,7.18,7.21,5.59E-02,1.22,0,0,5.84E-02,3.20E-02,43.3,229,229,229,53.6,0,0,0,1.24,0,0,0,0,0,3.20E-02,0,0,7.18,0,0,2.22
0.586,0,0,9.66E-07,5.24,5.24,4.38E-02,1.09,0,5.86E-03,0.197,0,43.3,229,228,228,53.4,0,0,0,1.33,0,0,0,0,0,0,0,0,5.24,0,0,1.53
30.6,0,0,0.388,11,11.4,0.123,1.47,0,9.78E-04,9.42E-02,0.388,43.3,228,232,230,54,0,0,0,1.52,0,0,0,0,0,0.388,0,0,11,0,0,3.13
15.7,0,0,0.209,11.6,11.9,9.85E-02,1.27,0,0,5.65E-02,0.209,43.3,232,232,232,54.2,0,0,0,1.29,0,0,0,0,0,0.209,0,0,11.6,0,0,2.93
6.15,0,0,4.08E-02,9.79,9.83,7.56E-02,0.942,0,0,4.23E-02,4.08E-02,43.3,232,232,232,54.2,0,0,0,0.957,0,0,0,0,0,4.08E-02,0,0,9.79,0,0,2.38
1.35,0,0,5.90E-04,7.32,7.32,6.05E-02,1.21,0,4.22E-04,6.40E-02,5.89E-04,43.3,232,231,231,54.1,0,0,0,1.25,0,0,0,0,0,5.89E-04,0,0,7.32,0,0,1.68
23.7,0,0,0.367,11,11.4,0.117,1.66,0,3.37E-03,0.16,0.367,43.3,231,233,232,54.5,0,0,0,1.8,0,0,0,0,0,0.367,0,0,11,0,0,2.78
0,0,0,9.66E-07,8.06,8.06,6.44E-02,0.633,0,1.71E-02,0.423,0,43.3,233,231,232,53.9,0,0,0,1.3,0,0,0,0,0,0,0,0,8.06,0,0,1.81
0.952,0,0,9.66E-07,5.94,5.94,5.88E-02,1.19,0,6.01E-03,0.196,0,43.3,231,230,231,53.6,0,0,0,1.44,0,0,0,0,0,0,0,0,5.94,0,0,1.29
3.53,0,0,9.66E-07,4.78,4.78,5.81E-02,0.964,0,0,4.55E-02,0,43.3,230,230,230,54.1,0,0,0,0.98,0,0,0,0,0,0,0,0,4.78,0,0,1.1
0.628,0,0,9.66E-07,3.54,3.54,5.11E-02,1.65,0,1.14E-02,0.344,0,43.3,230,229,230,53.7,0,0,0,2.11,0,0,0,0,0,0,0,0,3.54,0,0,0.763
0,0,0,9.66E-07,2.64,2.64,4.80E-02,1.06,0,2.92E-02,0.72,0,43.3,229,228,229,52.9,0,0,0,2.2,0,0,0,0,0,0,0,0,2.64,0,0,0.539
3.18E-02,0,0,9.66E-07,1.99,1.99,4.53E-02,0.601,0,1.59E-02,0.397,0,43.3,228,227,227,52.5,0,0,0,1.22,0,0,0,0,0,0,0,0,1.99,0,0,0.384
2.16E-02,0,0,9.66E-07,1.51,1.51,4.30E-02,1.13,0,3.03E-02,0.747,0,43.3,227,226,226,51.7,0,0,0,2.3,0,0,0,0,0,0,0,0,1.51,0,0,0.272
13.1,0,0,5.51E-03,3.27,3.27,6.29E-02,1.77,0,6.59E-03,0.241,5.51E-03,43.3,226,229,227,53.9,0,0,0,2.04,0,0,0,0,0,5.51E-03,0,0,3.27,0,0,0.89
1.04,0,0,9.66E-07,2.44,2.44,4.37E-02,0.496,0,2.79E-05,2.46E-02,0,43.3,229,228,228,53.8,0,0,0,0.505,0,0,0,0,0,0,0,0,2.44,0,0,0.577
0,0,0,9.66E-07,1.82,1.82,4.13E-02,1.47,0,2.49E-02,0.635,0,43.3,228,227,228,53.2,0,0,0,2.44,0,0,0,0,0,0,0,0,1.82,0,0,0.405
0,0,0,9.66E-07,1.37,1.37,3.94E-02,1.41,0,3.86E-02,0.949,0,43.3,227,226,226,52.2,0,0,0,2.9,0,0,0,0,0,0,0,0,1.37,0,0,0.287
0,0,0,9.66E-07,1.04,1.04,3.77E-02,1.63,0,4.48E-02,1.1,0,43.3,226,224,225,51.1,0,0,0,3.36,0,0,0,0,0,0,0,0,1.04,0,0,0.204
0,0,0,9.66E-07,0.803,0.803,3.62E-02,1.55,0,4.26E-02,1.05,0,43.3,224,223,224,50,0,0,0,3.2,0,0,0,0,0,0,0,0,0.803,0,0,0.144
3.78,0,0,9.66E-07,0.641,0.641,3.50E-02,2.12,0,1.63E-02,0.476,0,43.3,223,224,224,51.6,0,0,0,2.77,0,0,0,0,0,0,0,0,0.641,0,0,0.133
21.3,0,0,2.13E-02,4.59,4.61,7.66E-02,0.666,0,0,3.38E-02,2.13E-02,43.3,224,228,226,53.8,0,0,0,0.677,0,0,0,0,0,2.13E-02,0,0,4.59,0,0,1.45
27.1,0,0,0.282,10,10.3,0.115,0.823,0,0,3.92E-02,0.282,43.3,228,231,230,54.2,0,0,0,0.836,0,0,0,0,0,0.282,0,0,10,0,0,3.09
51.5,0,0,2.02,19.9,21.9,0.195,1.47,0,3.68E-04,7.60E-02,2.02,43.3,231,236,234,55,0,0,0,1.5,0,0,0,0,0,2.02,0,0,19.9,0,0,6.72
11.3,0,0,0.206,16.9,17.1,0.105,2.31,0,2.06E-02,0.584,0.203,43.3,236,235,236,55,0,0,0,3.11,0,0,0,0,0,0.203,0,0,16.9,0,0,4.69
2.83,0,0,1.41E-03,12.6,12.6,7.90E-02,1.6,0,2.41E-03,0.134,9.02E-04,43.3,235,234,235,54.8,0,0,0,1.71,0,0,0,0,0,9.02E-04,0,0,12.6,0,0,3.3
0.586,0,0,1.09E-04,9.22,9.22,6.93E-02,1.43,0,2.11E-02,0.557,0,43.3,234,232,233,54.1,0,0,0,2.25,0,0,0,0,0,0,0,0,9.22,0,0,2.34
36,0,0,0.95,15.3,16.2,0.158,0.939,0,0,4.31E-02,0.95,43.3,232,235,234,55.2,0,0,0,0.952,0,0,0,0,0,0.95,0,0,15.3,0,0,4.53
26.5,0,0,0.948,17.6,18.5,0.148,1.9,0,1.01E-02,0.329,0.948,43.3,235,237,236,55.4,0,0,0,2.3,0,0,0,0,0,0.948,0,0,17.6,0,0,4.93
4.30E-02,0,0,9.81E-06,12.9,12.9,8.20E-02,1.02,0,2.65E-02,0.655,0,43.3,237,234,235,54.4,0,0,0,2.05,0,0,0,0,0,0,0,0,12.9,0,0,3.27
29.1,0,0,0.87,16.1,17,0.148,1.03,0,0,4.83E-02,0.87,43.3,234,236,235,55.4,0,0,0,1.05,0,0,0,0,0,0.87,0,0,16.1,0,0,4.26
1.37,0,0,1.54E-06,12,12,8.23E-02,0.977,0,6.08E-05,4.67E-02,0,43.3,236,235,236,55,0,0,0,0.994,0,0,0,0,0,0,0,0,12,0,0,2.87
7.78,0,0,3.79E-02,10.5,10.5,9.15E-02,1.74,0,5.39E-03,0.213,3.79E-02,43.3,235,234,235,55,0,0,0,1.95,0,0,0,0,0,3.79E-02,0,0,10.5,0,0,2.55
17.3,0,0,0.417,11.7,12.1,0.115,0.431,0,0,2.12E-02,0.417,43.3,234,235,235,55.2,0,0,0,0.438,0,0,0,0,0,0.417,0,0,11.7,0,0,2.95
0.336,0,0,9.78E-07,8.62,8.62,7.37E-02,1.5,0,2.50E-03,0.132,0,43.3,235,233,234,54.8,0,0,0,1.61,0,0,0,0,0,0,0,0,8.62,0,0,1.97
1.2,0,0,9.69E-07,6.41,6.41,6.79E-02,1.05,0,2.34E-03,0.108,0,43.3,233,232,233,54.6,0,0,0,1.16,0,0,0,0,0,0,0,0,6.41,0,0,1.43
1.84,0,0,9.66E-07,4.89,4.89,6.39E-02,0.443,0,0,2.28E-02,0,43.3,232,232,232,54.5,0,0,0,0.451,0,0,0,0,0,0,0,0,4.89,0,0,1.09
8.1,0,0,1.07E-02,5.53,5.54,7.91E-02,0.387,0,0,1.86E-02,1.07E-02,43.3,232,232,232,54.7,0,0,0,0.393,0,0,0,0,0,1.07E-02,0,0,5.53,0,0,1.33
1.05,0,0,9.13E-06,4.28,4.28,6.15E-02,0.288,0,0,1.42E-02,8.16E-06,43.3,232,231,232,54.6,0,0,0,0.293,0,0,0,0,0,8.16E-06,0,0,4.28,0,0,0.968
4.18,0,0,7.26E-03,4.18,4.19,6.71E-02,0.343,0,0,1.69E-02,7.25E-03,43.3,231,231,231,54.6,0,0,0,0.348,0,0,0,0,0,7.25E-03,0,0,4.18,0,0,0.993
23.2,0,0,0.461,8.84,9.3,0.12,0.221,0,0,1.18E-02,0.461,43.3,231,233,232,55,0,0,0,0.225,0,0,0,0,0,0.461,0,0,8.84,0,0,2.4
0.906,0,0,1.45E-06,6.7,6.7,6.87E-02,0.62,0,0,3.01E-02,4.82E-07,43.3,233,232,233,54.8,0,0,0,0.63,0,0,0,0,0,4.82E-07,0,0,6.7,0,0,1.59
7.53,0,0,5.46E-02,6.69,6.75,8.17E-02,0.743,0,0,3.55E-02,5.46E-02,43.3,232,233,233,54.9,0,0,0,0.754,0,0,0,0,0,5.46E-02,0,0,6.69,0,0,1.69
7.34,0,0,0.142,6.54,6.68,8.15E-02,1.51,0,1.00E-03,9.42E-02,0.142,43.3,233,233,233,54.9,0,0,0,1.57,0,0,0,0,0,0.142,0,0,6.54,0,0,1.5
58.2,0,0,3.45,18.9,22.3,0.22,0.525,0,0,2.54E-02,3.45,43.3,233,237,235,55.5,0,0,0,0.534,0,0,0,0,0,3.45,0,0,18.9,0,0,5.93
15.6,0,0,0.563,17.6,18.1,0.128,1.76,0,5.81E-03,0.223,0.56,43.3,237,237,237,55.5,0,0,0,1.99,0,0,0,0,0,0.56,0,0,17.6,0,0,4.4
8.61,0,0,0.14,14.6,14.8,0.104,1.64,0,3.05E-03,0.152,0.14,43.3,237,236,237,55.4,0,0,0,1.77,0,0,0,0,0,0.14,0,0,14.6,0,0,3.54
9.68,0,0,0.151,12.9,13,0.102,1.48,0,6.19E-04,8.37E-02,0.151,43.3,236,235,236,55.3,0,0,0,1.53,0,0,0,0,0,0.151,0,0,12.9,0,0,3.22
0.859,0,0,3.23E-05,9.47,9.47,7.62E-02,0.514,0,8.07E-05,2.95E-02,0,43.3,235,234,235,54.9,0,0,0,0.525,0,0,0,0,0,0,0,0,9.47,0,0,2.21
0,0,0,9.69E-06,6.98,6.98,6.95E-02,0.671,0,7.06E-03,0.205,0,43.3,234,233,233,54.5,0,0,0,0.941,0,0,0,0,0,0,0,0,6.98,0,0,1.57
0,0,0,3.75E-06,5.17,5.17,6.41E-02,0.558,0,1.54E-02,0.385,0,43.3,233,231,232,54,0,0,0,1.15,0,0,0,0,0,0,0,0,5.17,0,0,1.11
0,0,0,2.06E-06,3.85,3.85,5.96E-02,0.745,0,2.05E-02,0.516,0,43.3,231,230,231,53.4,0,0,0,1.53,0,0,0,0,0,0,0,0,3.85,0,0,0.791
0,0,0,1.52E-06,2.89,2.89,5.59E-02,0.804,0,2.19E-02,0.549,0,43.3,230,229,229,52.8,0,0,0,1.65,0,0,0,0,0,0,0,0,2.89,0,0,0.563
